lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alfa.1,alfa.2,alfa.3,alfa.4,alfa.5,alfa.6,alfa.7,alfa.8,alfa.9,alfa.10,theta,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,number_of_accidents.1,number_of_accidents.2,number_of_accidents.3,number_of_accidents.4,number_of_accidents.5,number_of_accidents.6,number_of_accidents.7,number_of_accidents.8,number_of_accidents.9,number_of_accidents.10
# Adaptation terminated
# Step size = 0.00326443
# Diagonal elements of inverse mass matrix:
# 1.09543e-05, 1.08571e-05, 1.08561e-05, 1.09617e-05, 1.09387e-05, 1.08919e-05, 1.07597e-05, 1.09618e-05, 1.1088e-05, 1.09197e-05, 9.90113e-06
505.251,0.963557,0.00326443,9,511,0,-501.815,2.49987,2.49833,2.50035,2.49848,2.50099,2.50102,2.50196,2.49949,2.50096,2.50035,0.000114219,18.9367,19.8752,21.6396,22.7488,23.6901,24.2909,23.8843,24.7857,28.5014,27.4428,20,22,23,15,25,19,27,28,33,26
508.321,0.958118,0.00326443,8,255,0,-500.145,2.50097,2.50069,2.49973,2.50075,2.49922,2.50071,2.50098,2.49912,2.49952,2.50123,0.000108259,18.526,19.4181,20.9879,22.0676,22.8427,23.4257,23.0396,23.8746,27.2268,26.3278,21,31,17,23,32,25,25,18,21,26
508.106,0.863739,0.00326443,8,255,0,-498.915,2.49955,2.49934,2.49933,2.50046,2.50033,2.49979,2.49893,2.49855,2.49895,2.4989,0.000105853,18.3286,19.1923,20.7272,21.7722,22.5506,23.067,22.6696,23.5063,26.7291,25.8211,24,20,22,27,33,14,23,30,25,25
507.25,0.950557,0.00326443,9,511,0,-503.131,2.50126,2.50048,2.4995,2.50011,2.50046,2.50022,2.49984,2.50184,2.50119,2.50077,0.0001188,19.3016,20.3143,22.1251,23.3654,24.3167,24.9518,24.4843,25.5627,29.4953,28.363,22,18,17,26,26,32,26,27,30,29
505.35,0.983447,0.00326443,9,511,0,-500.636,2.50091,2.49968,2.50081,2.49994,2.49784,2.49971,2.50112,2.49822,2.49919,2.4989,0.000107417,18.4647,19.3283,20.9219,21.9483,22.6999,23.2837,22.9291,23.7285,27.048,26.1098,17,14,22,24,18,21,13,32,24,27
505.587,0.994083,0.00326443,8,511,0,-500.462,2.50056,2.50032,2.49854,2.5002,2.50166,2.49923,2.50022,2.50045,2.50232,2.50063,0.000110601,18.6867,19.6074,21.2113,22.3406,23.2126,23.724,23.3412,24.2573,27.7827,26.7537,19,20,22,19,26,24,28,31,28,16
505.708,0.999762,0.00326443,8,511,0,-498.871,2.5011,2.49852,2.49922,2.49813,2.49926,2.49877,2.49876,2.50068,2.50006,2.50046,0.000107471,18.472,19.3104,20.8944,21.9152,22.7393,23.2694,22.8822,23.7948,27.0826,26.1606,14,20,14,16,23,24,25,19,36,30
506.809,0.989744,0.00326443,8,511,0,-498.992,2.49936,2.50065,2.50005,2.50077,2.49962,2.50149,2.50148,2.50065,2.49899,2.49854,0.000112386,18.7935,19.7649,21.4347,22.5731,23.4069,24.0351,23.6172,24.5334,28.0603,27.0388,18,11,23,20,23,14,19,26,24,20
508.094,0.787396,0.00326443,8,255,0,-502.499,2.4993,2.50046,2.49883,2.50143,2.49944,2.50018,2.49972,2.50054,2.4998,2.49928,9.40954e-05,17.5102,18.2665,19.5279,20.4334,21.0418,21.4958,21.1729,21.8914,24.5132,23.7602,24,17,21,19,12,23,15,18,19,30
505.628,0.985039,0.00326443,8,255,0,-500.702,2.49916,2.50129,2.4996,2.50159,2.50004,2.50179,2.49935,2.50021,2.50027,2.50133,0.000121152,19.4368,20.5373,22.3903,23.7036,24.641,25.348,24.8129,25.8973,29.9879,28.8571,21,30,23,24,31,25,25,27,28,33
505.569,0.905417,0.00326443,9,511,0,-498.304,2.50077,2.49899,2.50034,2.49843,2.4997,2.49815,2.50087,2.49984,2.49999,2.49885,9.14307e-05,17.3565,18.032,19.2972,20.0768,20.7237,21.1101,20.8677,21.5164,24.0369,23.3046,16,18,26,17,24,17,14,12,24,19
500.638,0.937115,0.00326443,8,255,0,-494.516,2.50033,2.49864,2.49923,2.49851,2.50208,2.50172,2.49779,2.49947,2.50059,2.5002,0.000130477,20.1733,21.321,23.4562,24.8699,26.0671,26.8131,26.1697,27.4242,32.1504,30.7994,12,23,31,32,30,29,26,34,33,35
506.661,0.999535,0.00326443,8,255,0,-499.161,2.50059,2.4991,2.49956,2.49924,2.50145,2.50119,2.49856,2.49911,2.49941,2.49948,9.75824e-05,17.7707,18.5174,19.8878,20.7821,21.516,21.975,21.5861,22.3396,25.147,24.3614,13,15,26,16,19,31,29,29,26,27
508.313,0.999729,0.00326443,8,511,0,-503.641,2.50012,2.50025,2.50115,2.49962,2.4996,2.50095,2.50152,2.49957,2.4997,2.49902,0.000100348,17.9531,18.7604,20.1982,21.1076,21.8242,22.3394,22.0048,22.738,25.6766,24.8334,24,19,24,22,23,28,31,24,24,28
503.676,0.997852,0.00326443,8,255,0,-500.785,2.50112,2.49912,2.49798,2.50138,2.49923,2.49955,2.4992,2.49786,2.49885,2.50029,0.000116116,19.0998,20.0539,21.7953,23.0535,23.9108,24.5345,24.0857,25.0395,28.8452,27.8138,21,18,20,24,20,28,26,30,30,23
507.587,0.943229,0.00326443,8,255,0,-498.55,2.49978,2.49861,2.50133,2.4987,2.49909,2.50003,2.49963,2.50044,2.49946,2.49893,0.00010539,18.2999,19.1402,20.7206,21.6791,22.4621,23.0081,22.6239,23.4831,26.6509,25.7373,24,21,18,17,24,24,21,28,33,27
506.111,0.979842,0.00326443,8,255,0,-502.36,2.49996,2.50193,2.49909,2.50185,2.50093,2.50024,2.50103,2.50032,2.50018,2.50072,0.000115362,19.0221,20.0452,21.7369,22.969,23.8466,24.4398,24.0231,24.9836,28.722,27.6769,14,14,18,28,32,25,22,33,21,22
507.276,0.997957,0.00326443,9,511,0,-502.143,2.50011,2.49806,2.49973,2.49908,2.49885,2.49905,2.49955,2.50073,2.50024,2.49922,0.000114774,18.9819,19.9172,21.6866,22.8318,23.7158,24.3244,23.9047,24.9023,28.5985,27.5202,17,18,27,16,25,31,14,21,31,23
507.827,1,0.00326443,8,255,0,-504.312,2.49958,2.49816,2.49992,2.50026,2.49994,2.49851,2.50019,2.50074,2.49951,2.50076,0.000102257,18.0763,18.8754,20.3679,21.3431,22.0753,22.5429,22.2235,23.0365,26.0386,25.2165,20,15,36,27,20,20,29,28,37,23
506.456,0.93349,0.00326443,8,255,0,-503.101,2.49965,2.49783,2.49988,2.50041,2.49989,2.49842,2.50032,2.50074,2.49975,2.50052,9.34335e-05,17.4718,18.1668,19.4835,20.3386,20.9704,21.3725,21.1033,21.8059,24.3917,23.6782,18,18,27,22,19,19,23,22,26,27
506.068,0.998692,0.00326443,8,255,0,-503.206,2.50049,2.49795,2.49997,2.4997,2.49859,2.49823,2.50076,2.5006,2.49984,2.50022,0.000100944,18.0013,18.7653,20.2351,21.1784,21.878,22.359,22.0653,22.8461,25.7944,24.969,17,16,19,14,15,26,24,20,29,23
506.348,0.938643,0.00326443,9,511,0,-500.656,2.49919,2.50136,2.50018,2.50181,2.49973,2.49847,2.50066,2.5002,2.50018,2.50067,9.51509e-05,17.58,18.3662,19.6584,20.5597,21.1775,21.5961,21.3246,22.0282,24.7155,23.9724,13,15,19,19,19,22,16,22,23,28
506.988,0.99891,0.00326443,9,511,0,-502.752,2.50074,2.49848,2.50013,2.49836,2.50027,2.5015,2.49933,2.49971,2.49962,2.49927,0.000104,18.2194,19.0235,20.5515,21.507,22.3076,22.8494,22.4331,23.2639,26.3812,25.4929,14,20,22,23,28,29,18,18,27,28
508.787,0.988862,0.00326443,8,255,0,-504.022,2.4995,2.50017,2.49902,2.49993,2.50008,2.49995,2.49928,2.49831,2.50033,2.49906,0.000110711,18.6749,19.6137,21.2331,22.348,23.1908,23.7568,23.3345,24.2221,27.7504,26.7326,16,19,18,24,17,19,19,28,29,36
506.655,0.994993,0.00326443,8,255,0,-504.978,2.49937,2.50054,2.49862,2.49993,2.49952,2.49983,2.49907,2.49796,2.50038,2.49866,0.000104898,18.2578,19.1367,20.6135,21.6472,22.4075,22.9354,22.546,23.3533,26.5782,25.6405,16,16,24,17,18,16,25,22,24,22
503.392,0.760552,0.00326443,9,511,0,-496.213,2.49968,2.49959,2.50204,2.49997,2.49904,2.49839,2.49988,2.50157,2.50069,2.50121,8.57394e-05,16.9606,17.6066,18.7849,19.4901,20.036,20.4024,20.1614,20.8036,23.0576,22.4336,23,15,17,19,21,18,19,23,17,23
506.453,0.997068,0.00326443,8,255,0,-501.264,2.50008,2.50032,2.501,2.49979,2.49988,2.49891,2.50044,2.50134,2.50006,2.50195,0.000124222,19.6868,20.79,22.7704,24.0624,25.0809,25.7476,25.2921,26.4266,30.6737,29.512,22,22,22,22,26,24,26,22,29,25
507.006,0.997201,0.00326443,8,511,0,-502.423,2.49973,2.49924,2.49981,2.50046,2.50019,2.50186,2.49885,2.49912,2.50055,2.50064,9.25022e-05,17.4104,18.1198,19.3912,20.2359,20.8635,21.3259,20.9573,21.6448,24.2429,23.5246,19,21,17,21,16,28,19,23,21,24
507.07,0.934125,0.00326443,9,511,0,-502.076,2.50045,2.49853,2.50004,2.49892,2.50102,2.49919,2.4997,2.49881,2.50101,2.5009,0.000116081,19.0844,20.039,21.8364,22.9924,23.9488,24.5204,24.0928,25.0578,28.9,27.8237,26,26,17,21,27,18,29,29,28,22
508.985,0.999265,0.00326443,8,255,0,-504.475,2.50084,2.50066,2.50032,2.50007,2.50122,2.49938,2.50116,2.50074,2.49984,2.49985,0.00011395,18.9353,19.8985,21.6099,22.7515,23.6585,24.2119,23.8277,24.7755,28.4125,27.3768,17,17,22,24,27,28,20,24,23,32
507.159,0.98214,0.00326443,8,255,0,-504.146,2.50103,2.50157,2.50116,2.5007,2.50068,2.4997,2.50027,2.50055,2.49942,2.49857,0.00011485,19.0048,19.9939,21.7261,22.8784,23.7698,24.3514,23.9327,24.9098,28.5913,27.5171,21,18,13,20,15,23,18,30,30,16
503.246,0.97086,0.00326443,8,255,0,-501.517,2.49848,2.49738,2.49959,2.49916,2.49941,2.49937,2.49946,2.50015,2.50078,2.502,9.77608e-05,17.7454,18.4996,19.9062,20.8008,21.4943,21.9587,21.6282,22.3878,25.215,24.4538,19,20,18,23,24,22,19,20,32,26
503.008,0.966868,0.00326443,8,255,0,-496.784,2.49935,2.49826,2.49997,2.49977,2.49841,2.49852,2.49891,2.49852,2.50187,2.50055,0.000122879,19.5706,20.6278,22.5939,23.8854,24.8493,25.5298,25.0548,26.1329,30.4237,29.1907,22,24,27,32,20,34,23,21,34,29
505.481,0.958808,0.00326443,8,255,0,-498.76,2.50179,2.50089,2.49906,2.49971,2.50035,2.50015,2.49958,2.50137,2.49843,2.50048,9.09566e-05,17.3424,18.0293,19.2266,20.0503,20.68,21.0919,20.7829,21.4858,23.915,23.264,12,22,16,9,16,20,25,22,15,21
503.077,0.999132,0.00326443,8,255,0,-498.362,2.50018,2.49977,2.49855,2.50042,2.49977,2.49955,2.4978,2.5012,2.49725,2.50011,9.96499e-05,17.9059,18.6951,20.0753,21.0438,21.7395,22.2143,21.8335,22.6763,25.4813,24.7376,18,13,18,14,21,19,20,20,27,28
504.661,0.999709,0.00326443,8,255,0,-501.132,2.49977,2.49994,2.49898,2.50076,2.50006,2.49953,2.49799,2.50118,2.49756,2.49977,9.97689e-05,17.9068,18.7079,20.096,21.0647,21.761,22.23,21.8528,22.6927,25.5118,24.7501,19,25,15,27,19,23,17,20,30,28
508.854,0.995368,0.00326443,8,255,0,-503.193,2.49994,2.49954,2.49862,2.50024,2.49988,2.49976,2.49906,2.50141,2.49948,2.50003,0.000104639,18.2499,19.0962,20.5865,21.6232,22.3819,22.8979,22.5115,23.3964,26.503,25.6283,19,18,22,22,25,25,22,26,24,25
503.644,0.892517,0.00326443,8,255,0,-502.697,2.50026,2.49993,2.49777,2.49984,2.50001,2.49904,2.49772,2.50152,2.50013,2.50037,0.000124374,19.702,20.7955,22.7143,24.0838,25.1065,25.7746,25.2459,26.4564,30.7107,29.4973,15,39,26,26,20,24,33,21,29,20
509.459,0.958613,0.00326443,8,255,0,-501.011,2.49976,2.50011,2.50164,2.49995,2.50002,2.50077,2.50057,2.50037,2.50001,2.50067,0.0001116,18.7439,19.6877,21.3843,22.4576,23.3094,23.9041,23.487,24.4066,27.9252,26.9452,20,14,23,26,28,31,19,19,37,28
508.598,0.997651,0.00326443,8,511,0,-506.721,2.50051,2.50128,2.49927,2.50025,2.49936,2.49885,2.49956,2.50109,2.49982,2.49942,0.000111677,18.7637,19.7172,21.3419,22.4739,23.3045,23.8693,23.4738,24.4359,27.936,26.9265,19,22,23,22,24,22,19,30,31,28
507.103,0.992931,0.00326443,8,255,0,-504.756,2.50001,2.50212,2.50009,2.50002,2.49937,2.49868,2.49911,2.50115,2.50001,2.50018,0.000102902,18.1291,19.0031,20.4376,21.4135,22.1455,22.6347,22.2839,23.1388,26.177,25.3177,17,14,22,21,21,24,18,26,30,19
505.156,0.990442,0.00326443,8,255,0,-503.109,2.49972,2.50215,2.49982,2.49941,2.49854,2.49848,2.49983,2.50178,2.50004,2.50036,0.000105372,18.2976,19.2066,20.6874,21.6922,22.4473,22.9699,22.626,23.5119,26.6627,25.7707,13,13,22,28,24,19,24,23,32,35
502.485,0.867915,0.00326443,9,511,0,-494.552,2.4971,2.49978,2.49945,2.49932,2.49946,2.50147,2.50017,2.49813,2.50016,2.49919,0.000125026,19.6893,20.8508,22.8274,24.1573,25.188,25.9391,25.405,26.4743,30.8606,29.5993,20,26,20,24,15,26,30,25,25,30
505.666,0.999984,0.00326443,9,511,0,-498.585,2.49742,2.49921,2.4995,2.50028,2.49936,2.49921,2.50067,2.50006,2.49978,2.49886,0.000121444,19.4249,20.5205,22.4211,23.7105,24.6662,25.3273,24.8883,25.9406,30.0384,28.8459,21,30,20,14,17,29,24,24,38,25
505.192,0.911805,0.00326443,8,511,0,-498.315,2.50001,2.50016,2.50159,2.49992,2.4986,2.50102,2.50045,2.50007,2.501,2.50202,0.000123671,19.6436,20.7375,22.7209,23.9931,24.9688,25.7163,25.2106,26.303,30.5769,29.3987,12,27,22,25,27,26,24,29,36,36
505.416,0.999908,0.00326443,9,511,0,-500.713,2.49875,2.50021,2.49852,2.50027,2.50054,2.49941,2.49986,2.50088,2.49816,2.49818,0.000115358,18.9987,20.0104,21.7241,22.9323,23.8367,24.4189,23.9944,24.997,28.6631,27.6057,29,18,24,18,31,29,21,23,23,26
506.437,0.775866,0.00326443,9,511,0,-498.808,2.50047,2.50225,2.50128,2.49928,2.50049,2.50049,2.50005,2.49919,2.50036,2.50063,0.000120753,19.4323,20.5218,22.3831,23.5973,24.5952,25.2544,24.772,25.8069,29.9017,28.7554,27,22,21,27,29,29,21,25,22,18
507.828,0.880086,0.00326443,8,255,0,-503.083,2.49998,2.49986,2.49973,2.50037,2.49919,2.50113,2.49908,2.50065,2.5005,2.49936,8.75437e-05,17.0844,17.7485,18.9123,19.6916,20.2502,20.6823,20.3601,21.0192,23.3643,22.6811,20,15,23,15,27,14,23,23,21,22
505.987,0.997942,0.00326443,8,255,0,-504.073,2.49981,2.50008,2.49961,2.50141,2.49916,2.50011,2.50077,2.50084,2.50172,2.49925,8.73778e-05,17.0705,17.7396,18.8942,19.6943,20.2301,20.6405,20.3745,21.0015,23.3641,22.6519,19,14,27,28,22,21,24,20,20,33
505.264,0.97912,0.00326443,8,255,0,-503.81,2.49943,2.49996,2.49967,2.50169,2.49976,2.49999,2.50025,2.50094,2.50189,2.49899,8.65926e-05,17.0123,17.6778,18.821,19.6152,20.1501,20.5407,20.2702,20.9012,23.2321,22.52,20,24,14,24,19,20,27,10,20,15
504.352,0.964076,0.00326443,8,255,0,-497.607,2.50184,2.50028,2.50196,2.50113,2.50152,2.49898,2.50003,2.49987,2.49848,2.49934,0.000108181,18.5365,19.4036,21.0265,22.0669,22.8852,23.3744,23.0073,23.8809,27.183,26.2637,19,26,14,19,20,16,17,21,26,18
506.674,0.94598,0.00326443,8,511,0,-500.504,2.49891,2.49879,2.49823,2.49984,2.49955,2.50002,2.49915,2.49851,2.50065,2.50056,0.000104395,18.2139,19.0618,20.5532,21.5856,22.3427,22.8702,22.4811,23.2932,26.486,25.5975,16,17,25,20,20,25,17,27,25,25
507.085,0.993705,0.00326443,9,511,0,-503.164,2.50007,2.49843,2.49845,2.50013,2.49928,2.50043,2.49958,2.49868,2.50061,2.50106,0.000110035,18.6368,19.5228,21.1491,22.2697,23.0812,23.6715,23.2487,24.1292,27.6189,26.6577,10,26,16,17,30,16,22,17,27,33
505.864,0.789043,0.00326443,9,511,0,-501.016,2.49964,2.50139,2.5011,2.49987,2.50118,2.50035,2.50074,2.501,2.49983,2.49861,0.000127705,19.9448,21.1264,23.1749,24.528,25.6273,26.3322,25.8229,26.9964,31.4708,30.1508,20,17,26,23,33,34,27,20,29,27
503.728,0.98602,0.00326443,8,255,0,-497.633,2.50067,2.49822,2.49937,2.50082,2.50041,2.49863,2.49843,2.50108,2.50178,2.50123,9.93091e-05,17.8911,18.6388,20.0573,21.0129,21.7104,22.1483,21.8035,22.6256,25.5322,24.7053,19,12,23,20,28,21,22,24,20,29
507.665,0.928326,0.00326443,8,511,0,-499.12,2.49878,2.5007,2.49997,2.50045,2.49906,2.49942,2.50017,2.50022,2.50119,2.49826,0.000109793,18.5953,19.5468,21.1555,22.2475,23.0439,23.6131,23.2296,24.1302,27.5851,26.5375,17,19,21,17,22,19,18,29,20,23
506.8,0.90849,0.00326443,8,255,0,-504.329,2.49785,2.49995,2.5004,2.50013,2.4993,2.49898,2.50027,2.50033,2.5003,2.49886,9.37285e-05,17.4602,18.2285,19.5227,20.3657,20.9941,21.4225,21.1388,21.8369,24.4587,23.6885,17,19,13,19,27,13,20,18,22,19
505.88,0.922942,0.00326443,9,511,0,-500.485,2.49837,2.50037,2.49998,2.50138,2.50087,2.50067,2.50146,2.49973,2.4988,2.49956,0.000122885,19.552,20.6719,22.5948,23.9247,24.9115,25.5858,25.1198,26.1656,30.3322,29.1633,15,23,25,18,29,27,24,27,23,27
504.423,0.90675,0.00326443,8,255,0,-496.459,2.50001,2.49916,2.50118,2.49911,2.49849,2.50009,2.4995,2.50222,2.49863,2.49852,0.000107124,18.4273,19.2941,20.8988,21.895,22.676,23.2516,22.8526,23.7803,26.9744,26.0458,19,18,26,26,27,20,28,18,14,33
507.069,0.912117,0.00326443,8,255,0,-498.973,2.5001,2.49887,2.49951,2.50076,2.49993,2.50153,2.49903,2.49944,2.50107,2.50075,0.000122265,19.5389,20.5861,22.5139,23.8289,24.7984,25.5121,24.9677,26.0574,30.2613,29.0695,16,9,19,26,24,19,23,28,26,31
509.69,0.842422,0.00326443,8,511,0,-503.53,2.50089,2.50056,2.50007,2.50061,2.49995,2.49984,2.50032,2.49934,2.50088,2.49981,9.70763e-05,17.7413,18.504,19.8475,20.753,21.4206,21.8785,21.5599,22.2746,25.0895,24.2818,16,16,25,18,20,28,14,25,33,36
508.394,0.994162,0.00326443,8,255,0,-506.787,2.50109,2.50013,2.50018,2.49963,2.50004,2.50091,2.49996,2.5,2.50171,2.50012,0.000120676,19.4386,20.4717,22.3498,23.5955,24.5732,25.2531,24.7585,25.8153,29.9249,28.7248,21,19,21,35,23,28,29,15,22,21
506.899,0.999959,0.00326443,8,255,0,-503.935,2.50134,2.5004,2.49949,2.49964,2.50092,2.49823,2.50011,2.4984,2.49959,2.49969,0.000101794,18.0757,18.8801,20.3118,21.2758,22.0375,22.4739,22.1614,22.9167,25.9513,25.1067,20,14,24,19,23,23,18,26,18,25
504.693,0.997023,0.00326443,7,127,0,-503.906,2.50174,2.50058,2.49946,2.49925,2.50124,2.49836,2.49991,2.49776,2.49946,2.49987,0.000104803,18.2944,19.1296,20.6209,21.6212,22.4338,22.8886,22.5523,23.3349,26.535,25.6543,21,28,30,23,25,17,24,22,19,20
508.765,0.955671,0.00326443,8,255,0,-501.656,2.50032,2.49902,2.50066,2.50069,2.49995,2.50102,2.49998,2.49932,2.49888,2.5,0.00011938,19.3267,20.3351,22.2152,23.4533,24.3863,25.0592,24.5712,25.5906,29.5544,28.458,18,24,16,22,23,34,23,23,31,28
508.102,0.858835,0.00326443,9,511,0,-501.663,2.49987,2.50088,2.49953,2.49914,2.5002,2.49905,2.50006,2.50069,2.50125,2.50015,0.000124451,19.7001,20.8222,22.7632,24.077,25.1224,25.7867,25.3165,26.4472,30.7623,29.5067,17,22,22,30,30,26,21,24,32,29
509.082,0.910245,0.00326443,8,255,0,-504.724,2.50138,2.50022,2.49969,2.49986,2.49926,2.50015,2.49989,2.50127,2.50016,2.50012,9.85174e-05,17.8491,18.6128,19.984,20.9018,21.5859,22.0763,21.7341,22.5186,25.3414,24.5394,14,19,22,16,24,25,19,31,19,22
504.951,0.996666,0.00326443,8,255,0,-502.335,2.49906,2.50132,2.49885,2.50105,2.49861,2.5,2.49841,2.49953,2.50102,2.49847,0.000103026,18.1206,18.998,20.4251,21.4502,22.1448,22.6817,22.2846,23.1191,26.2276,25.2969,21,26,16,31,25,31,23,28,28,24
505.127,0.982297,0.00326443,8,255,0,-501.679,2.49953,2.50179,2.49812,2.50011,2.49842,2.4999,2.49844,2.49984,2.50047,2.49958,0.000117365,19.1617,20.2156,21.9357,23.1821,24.0655,24.7286,24.2447,25.2848,29.1612,28.0415,11,16,17,25,28,23,24,20,25,37
504.846,0.883144,0.00326443,8,255,0,-501.437,2.4999,2.50082,2.4986,2.49977,2.49879,2.50062,2.49796,2.49919,2.5008,2.49943,0.000127592,19.9412,21.1042,23.1039,24.5106,25.5492,26.3213,25.7343,26.9289,31.4749,30.1513,17,16,21,27,19,23,22,37,33,21
502.802,0.995422,0.00326443,8,255,0,-496.367,2.4992,2.50197,2.49889,2.49984,2.49989,2.49992,2.50059,2.49787,2.49926,2.49747,0.000105863,18.3228,19.2436,20.7192,21.7599,22.5419,23.0714,22.7086,23.4918,26.7393,25.7861,23,18,21,24,23,22,18,25,20,22
503.865,0.824038,0.00326443,8,511,0,-494.5,2.49903,2.50041,2.49984,2.49859,2.50027,2.50029,2.49899,2.49848,2.49964,2.49776,0.000129246,20.0515,21.246,23.3259,24.7047,25.8344,26.5766,26.0122,27.1882,31.8272,30.4567,15,14,22,19,23,30,20,37,26,25
506.748,0.917836,0.00326443,8,255,0,-497.135,2.49977,2.499,2.50013,2.49968,2.50047,2.49986,2.4993,2.49853,2.50028,2.49794,9.55636e-05,17.6182,18.3553,19.6983,20.5624,21.244,21.6801,21.3473,22.0479,24.794,23.9773,16,11,11,19,20,22,18,20,30,24
507.62,0.946437,0.00326443,9,511,0,-502.846,2.49932,2.50021,2.49952,2.50113,2.50055,2.49903,2.49953,2.50138,2.49961,2.4998,9.09627e-05,17.3,18.0175,19.2362,20.0794,20.685,21.0691,20.7825,21.4868,23.9444,23.2493,24,20,24,19,21,20,23,13,25,23
508.033,0.99913,0.00326443,8,511,0,-504.867,2.4996,2.49902,2.49972,2.50018,2.50154,2.4998,2.49969,2.50176,2.50053,2.50004,0.000106455,18.3721,19.2359,20.7982,21.8381,22.657,23.1511,22.7674,23.6705,26.8916,25.9614,15,18,19,26,28,27,24,30,23,32
507.786,0.953233,0.00326443,9,511,0,-504.486,2.50004,2.5006,2.50019,2.49886,2.49858,2.50067,2.50019,2.49833,2.49945,2.50022,0.000101778,18.0511,18.8827,20.3246,21.2574,21.9842,22.5266,22.1611,22.9127,25.9448,25.1174,19,16,12,25,26,37,20,30,28,32
507.445,0.93977,0.00326443,8,511,0,-503.546,2.49967,2.50049,2.49893,2.4994,2.50178,2.49989,2.49982,2.50102,2.49885,2.50058,0.000100043,17.924,18.7402,20.1226,21.0677,21.8333,22.2746,21.9281,22.7278,25.5969,24.8185,26,17,17,23,21,19,20,21,35,23
500.794,0.891613,0.00326443,8,255,0,-496.971,2.49874,2.50158,2.49982,2.50208,2.49705,2.49987,2.50082,2.49998,2.50038,2.49876,9.19177e-05,17.3539,18.1166,19.3344,20.2041,20.7275,21.2087,20.9265,21.5847,24.1336,23.3833,18,14,10,22,21,27,19,32,24,25
503.9,0.82327,0.00326443,8,511,0,-491.825,2.49664,2.50025,2.50056,2.50114,2.4998,2.49938,2.49915,2.49914,2.50046,2.50021,0.000101786,17.9904,18.8767,20.333,21.3068,22.0121,22.4988,22.1393,22.9326,25.9724,25.1184,17,26,25,23,22,26,26,21,25,22
504.811,0.999944,0.00326443,9,511,0,-498.36,2.5011,2.50028,2.4983,2.49762,2.49991,2.50118,2.49991,2.50116,2.49967,2.50076,0.000114303,18.9661,19.9211,21.6044,22.7398,23.676,24.3071,23.8473,24.8402,28.4825,27.4705,24,26,19,27,17,28,24,19,32,30
506.487,0.91073,0.00326443,8,511,0,-501.682,2.50052,2.50021,2.49867,2.49823,2.50048,2.50117,2.49974,2.50056,2.49836,2.50047,0.000112563,18.828,19.7712,21.4243,22.5376,23.4512,24.053,23.6006,24.5581,28.0793,27.1249,25,24,21,20,28,19,28,34,26,23
508.272,0.954877,0.00326443,8,255,0,-504.846,2.4999,2.50056,2.499,2.49879,2.50038,2.50133,2.50013,2.50025,2.49865,2.50013,0.000105463,18.3073,19.1836,20.68,21.6896,22.5007,23.0482,22.6449,23.4893,26.6437,25.7815,17,15,12,33,19,23,22,34,25,18
507.598,0.92746,0.00326443,8,511,0,-504.731,2.49933,2.501,2.49943,2.4986,2.49873,2.50095,2.50035,2.50051,2.49943,2.49957,0.000118675,19.255,20.3138,22.1096,23.3142,24.2569,24.9512,24.4787,25.5088,29.4161,28.3039,22,14,22,31,27,23,25,22,23,33
507.756,0.937497,0.00326443,8,511,0,-502.628,2.50009,2.50032,2.49902,2.49906,2.49965,2.50189,2.4995,2.4999,2.50002,2.50025,0.000122524,19.5584,20.6388,22.5323,23.8221,24.8287,25.5612,25.0174,26.1113,30.2877,29.1086,25,17,21,19,19,27,33,33,28,28
508.182,0.704099,0.00326443,8,255,0,-500.757,2.49996,2.50009,2.50132,2.5005,2.49895,2.49893,2.50042,2.50013,2.49964,2.50142,0.000114543,18.962,19.9379,21.696,22.8354,23.6863,24.2876,23.893,24.8517,28.5322,27.5356,21,16,13,27,27,22,23,30,31,27
507.699,0.899311,0.00326443,8,511,0,-500.113,2.50006,2.49921,2.50094,2.50041,2.49888,2.49868,2.50118,2.50012,2.49977,2.50117,0.000115094,19.0045,19.9677,21.748,22.9023,23.7608,24.3624,23.9888,24.9369,28.6531,27.6367,19,18,23,24,25,25,24,20,31,24
507.47,0.971822,0.00326443,8,511,0,-502.278,2.49947,2.50184,2.49886,2.50029,2.49954,2.49955,2.49855,2.4998,2.49915,2.5,0.000109173,18.5637,19.517,21.0662,22.1683,22.9718,23.5279,23.1075,24.0271,27.4025,26.4669,16,18,25,25,24,27,23,20,32,30
508.815,0.97836,0.00326443,8,255,0,-504.342,2.49922,2.50098,2.49967,2.49985,2.49901,2.50007,2.49933,2.49924,2.50132,2.50031,0.000105602,18.3047,19.2031,20.7081,21.7292,22.488,23.0384,22.6453,23.486,26.7425,25.8116,21,25,24,21,27,15,18,37,27,37
504.013,0.993524,0.00326443,8,255,0,-501.189,2.50065,2.50028,2.50165,2.49932,2.49805,2.49857,2.49778,2.49985,2.50012,2.50077,0.000103573,18.1878,19.0228,20.5387,21.4775,22.2029,22.7241,22.3423,23.2054,26.3109,25.4537,22,23,19,25,20,27,28,26,27,25
